product_id,place_id,product,product_description,product_type
2150,52,Yam Porridge with Plantains,This is simply yam porridge with ripe plantain added for a sweet note. It is another one-pot meal with incredible taste. This version is flavored with seasonings and garnished with spinach with dry fish stirred to deepen the native flavor.,meal
2151,52,Jollof Rice – Oven Baked,Oven-baked jollof rice is a variation of the deep-flavored classic jollof rice. It simply uses the same ingredients for Jollof but is cooked in the oven. It is an easy way to make delicious Jollof without compromising its flavor.,meal
2152,52,Plantain fufu,"This is another version of fufu made from green plantain instead of cassava. A plain delicious gluten-free swallow served with any soup of choice. Specifically, plantain fufu is ideal for people living with diabetes because it has low sugar content.",meal
2153,52,Stick Meat,Everyone loves fried beef. Indulge yourself with addictive chunks of fried meat arranged on sticks with bell peppers. It is a regular starter at parties and a colorful Nigerian snack.,meal
2154,52,Stuffed Savory Masa (Waina),"This Northern Nigerian recipe is made from fermented rice and cooked in a Masa pan. This savory version combines rice, ginger, yogurt, baking powder, onion, yeast, sugar, and so on. It is a kid-friendly traditional meal.",meal
2155,52,Asun (Smoked Goat Meat),"Smoked goat meat is an outstanding recipe. It is a great game recipe that is also suitable for family hangouts, picnics, and get-togethers. The meats are cut in chunks, seasoned, smoked, and stirred in blended spicy pepper.",meal
2156,52,Chicken Stew,"How about a bowl of chicken cooked in a pot of pepper with aromatics and seasonings? This home-style stew bangs whenever served with white rice and spaghetti. Simple one-pot chicken stew is deep, exotic, and flavourful.",meal
2157,52,Ewedu – Jute Leaves Soup,"This is a unique soup made from jute leaves. An easy-make soup with a slimy texture to aid the eating of swallows like eba, amala and semo. This green soup is rich and delicious. You can serve it with beans soup, beef, fish, or chicken stew.",meal
2158,52,Fried Sauce with African Meatballs,"If you love the classic meatball, you will enjoy these meatballs stirred in Nigerian sauce. It is easy to make and tasty to eat. A crowd-pleasing recipe with inexpensive ingredients.",meal
2159,52,Style Chicken Fried Rice,Which variation of fried rice do you know? You should add this Nigeria-style version to your menu. It is a perfect way to transform leftover rice in your kitchen into something magical and delicious. It is an excellent choice on weeknights because of the minimal prep required to make it.,meal
2160,52,West African Coconut Rice,Coconut rice is a great option if you want to make something different from the classic rice. The rice is cooked in coconut milk to give a rich and exotic savor. This coconut rice is a simple recipe loaded with flavor.,meal
2161,52,Grilled fish,"This is a mode of preserving fish by smoking or drying the fish. The smoked or grilled fish becomes a flavourful addition to any of your food. It infuses a unique smoky flavor that changes the entire taste of your meal. Normally, you can find this in the African market, but you can make your own at home.",meal
2162,52,Turkey Stew – African Style,"A classic combination of blended pepper mix and turkey seasoned and garnished with herbs. The turkey brings in that exotic flavor that will make you return for more. Serve it over rice, couscous, or sweet bread.",meal
2163,52, Moin/Moi Moi,"A traditional food made from beans, peppers, spices, and seasonings. This inexpensive and nutritious meal can be served any time of the day. Asides from the special note it adds as a side dish, it is common street food in Nigeria that s loved by adults and kids.",meal
2164,52,Spinach Stew (Efo Riro),"Efo riro is a one-pot spinach stew made with chopped spinach stirred into a pepper stew. You can add any protein of choice to make an assorted delicacy. You will enjoy this flavourful stew with rice, swallows, and more.",meal
2165,52,Pounded Yam,"We call this the king of swallows. It is made from African yam pounded till perfectly smooth and served like a dough. Pounded yam is paired with African soups like egusi, okro soup, and stewed spinach.",meal
2166,52,Grilled Plantains,"Grilled plantain is a street food in Nigeria. A satisfying plantain recipe that is grilled over hot charcoal. All you need is a ripe plantain; no salt or sugar is required. It hits differently when you serve it with groundnut, pepper sauce, or fried egg.",meal
2167,53,Egusi Soup,The list of Nigerian soups cannot be complete without Egusi soup. Egusi soup is made from melon seed from the gourd family. The melon seed is grounded and made into a ball with a mix of leafy vegetables and pepper. There are various ways of making egusi; you will like the Egusi Ijebu Recipe and Lumpy Egusi Stew. Served it with any swallow or rice to enjoy.,meal
2168,53,West African Coconut Rice,Coconut rice is a great option if you want to make something different from the classic rice. The rice is cooked in coconut milk to give a rich and exotic savor. This coconut rice is a simple recipe loaded with flavor.,meal
2169,53,Ewedu – Jute Leaves Soup,"This is a unique soup made from jute leaves. An easy-make soup with a slimy texture to aid the eating of swallows like eba, amala and semo. This green soup is rich and delicious. You can serve it with beans soup, beef, fish, or chicken stew.",meal
2170,53,Fried Sauce with African Meatballs,"If you love the classic meatball, you will enjoy these meatballs stirred in Nigerian sauce. It is easy to make and tasty to eat. A crowd-pleasing recipe with inexpensive ingredients.",meal
2171,53,The Classic Nigerian Salad,Are you looking for a quick and tasty salad recipe? This salad recipe is a great choice. It is a versatile recipe you can serve as an appetizer and main dish. It is a colorful bowl of nutritious and filling vegetables.,meal
2172,53,Grilled Plantains,"Grilled plantain is a street food in Nigeria. A satisfying plantain recipe that is grilled over hot charcoal. All you need is a ripe plantain; no salt or sugar is required. It hits differently when you serve it with groundnut, pepper sauce, or fried egg.",meal
2173,53,Rice and Beans,You probably know white rice is cooked separately. But do you know you can cook rice and beans together in one pot? The classic combination is nutritious and super tasty. You can serve an inexpensive meal with any stew of choice to enjoy.,meal
2174,53,Style Chicken Fried Rice,Which variation of fried rice do you know? You should add this Nigeria-style version to your menu. It is a perfect way to transform leftover rice in your kitchen into something magical and delicious. It is an excellent choice on weeknights because of the minimal prep required to make it.,meal
2175,53,Ayamase Stew (Ofada Stew),"Ofada is rice that is cultivated locally. It is usually unprocessed and has a unique native flavor. To eat this rice, we make a special ayamase stew. It is blended green pepper with onions, locust beans, and traditional spices. It is packed with bold flavor and irresistibly delicious.",meal
2176,53,Hearty Salmon Stew,"This spicy stew consists of delicious salmon soaked in a well-seasoned pepper mix. It is warm, savory, and boldly flavored with appealing bright-red color. Enjoy this rich and bold hearty salmon stew with any food you choose.",meal
2177,53,Stick Meat,Everyone loves fried beef. Indulge yourself with addictive chunks of fried meat arranged on sticks with bell peppers. It is a regular starter at parties and a colorful Nigerian snack.,meal
2178,53,Turkey Stew – African Style,"A classic combination of blended pepper mix and turkey seasoned and garnished with herbs. The turkey brings in that exotic flavor that will make you return for more. Serve it over rice, couscous, or sweet bread.",meal
2179,53,African Masa,"African masa is a delicious traditional Nigerian recipe is delicious and easy to cook. It is a rice pudding with a mix of yeast, baking soda, sugar, and salt. It is fluffy and tender for kids and adults.",meal
2180,53,Fufu,"Fufu is known throughout West Africa, and it tops the list on the menu of Nigerian swallows. Usually, the cassava is processed and cooked into a smooth, starchy, and stretchy dough. We don’t eat it alone. It is served with delicious soups like ewedu and egusi to accompany it down the throat.",meal
2181,53,Eba,"This is a Nigerian swallow that is made with garri and boiling water. This dough-like swallow is easy to make. Eba is filling and awesome when served with delicious Nigerian soups like ewedu, okro, spinach stew, egusi soup, and catfish stew.",meal
2182,53, Moin/Moi Moi,"A traditional food made from beans, peppers, spices, and seasonings. This inexpensive and nutritious meal can be served any time of the day. Asides from the special note it adds as a side dish, it is common street food in Nigeria that s loved by adults and kids.",meal
